n,p,th,u,e,Tp,Sp=T1/Tp,eff=Sp/p,T1
64,12,1,6.242807E-02,1.045246E+00,2.341000E-03,8.386160E+00,6.988466E-01,1.963200E-02
64,12,2,6.242807E-02,1.045246E+00,1.574200E-02,1.247110E+00,1.039258E-01,1.963200E-02
64,12,3,6.242807E-02,1.044056E+00,4.225900E-02,4.645638E-01,3.871365E-02,1.963200E-02
64,12,4,6.242807E-02,1.045246E+00,8.088900E-02,2.427030E-01,2.022525E-02,1.963200E-02
64,12,6,6.242807E-02,1.045246E+00,1.602580E-01,1.225025E-01,1.020854E-02,1.963200E-02
64,12,8,6.242807E-02,1.045246E+00,2.184340E-01,8.987612E-02,7.489677E-03,1.963200E-02
64,12,12,6.240352E-02,1.044056E+00,7.955800E-02,2.467634E-01,2.056361E-02,1.963200E-02
64,12,16,6.240352E-02,1.045246E+00,4.258400E-02,4.610182E-01,3.841819E-02,1.963200E-02
64,12,18,6.242807E-02,1.044056E+00,4.775800E-02,4.110725E-01,3.425604E-02,1.963200E-02
64,12,36,6.240352E-02,1.045246E+00,6.167600E-02,3.183086E-01,2.652572E-02,1.963200E-02
64,16,1,6.242807E-02,1.045246E+00,2.078000E-03,9.447546E+00,5.904716E-01,1.963200E-02
64,16,2,6.242807E-02,1.045246E+00,3.769800E-02,5.207703E-01,3.254815E-02,1.963200E-02
64,16,3,6.242807E-02,1.045246E+00,8.115200E-02,2.419164E-01,1.511978E-02,1.963200E-02
64,16,4,6.242807E-02,1.045246E+00,1.333110E-01,1.472647E-01,9.204042E-03,1.963200E-02
64,16,6,6.242807E-02,1.045246E+00,2.256210E-01,8.701318E-02,5.438324E-03,1.963200E-02
64,16,8,6.242807E-02,1.045246E+00,3.042770E-01,6.452016E-02,4.032510E-03,1.963200E-02
64,16,12,6.242807E-02,1.045246E+00,1.082550E-01,1.813496E-01,1.133435E-02,1.963200E-02
64,16,16,6.240352E-02,1.044056E+00,1.398420E-01,1.403870E-01,8.774188E-03,1.963200E-02
64,16,18,6.242807E-02,1.044056E+00,7.225300E-02,2.717119E-01,1.698199E-02,1.963200E-02
64,16,36,6.242807E-02,1.045246E+00,1.124970E-01,1.745113E-01,1.090696E-02,1.963200E-02
64,18,1,6.242807E-02,1.045246E+00,2.038000E-03,9.632974E+00,5.351652E-01,1.963200E-02
64,18,2,6.240352E-02,1.045246E+00,6.946900E-02,2.826009E-01,1.570005E-02,1.963200E-02
64,18,3,6.240352E-02,1.045246E+00,1.219110E-01,1.610355E-01,8.946417E-03,1.963200E-02
64,18,4,6.242807E-02,1.045246E+00,1.720830E-01,1.140845E-01,6.338027E-03,1.963200E-02
64,18,6,6.242807E-02,1.045246E+00,2.552790E-01,7.690409E-02,4.272450E-03,1.963200E-02
64,18,8,6.242807E-02,1.045246E+00,4.121890E-01,4.762864E-02,2.646035E-03,1.963200E-02
64,18,12,6.242807E-02,1.045246E+00,1.187400E-01,1.653360E-01,9.185335E-03,1.963200E-02
64,18,16,6.242807E-02,1.044056E+00,1.749590E-01,1.122091E-01,6.233841E-03,1.963200E-02
64,18,18,6.242807E-02,1.045246E+00,1.396090E-01,1.406213E-01,7.812295E-03,1.963200E-02
64,18,36,6.242807E-02,1.045246E+00,1.476900E-01,1.329271E-01,7.384838E-03,1.963200E-02
64,36,1,6.242807E-02,1.045246E+00,5.030160E-01,3.902858E-02,1.084127E-03,1.963200E-02
64,36,2,6.240352E-02,1.044056E+00,6.000140E-01,3.271924E-02,9.088677E-04,1.963200E-02
64,36,3,6.242807E-02,1.045246E+00,6.794200E-01,2.889523E-02,8.026454E-04,1.963200E-02
64,36,4,6.242807E-02,1.045246E+00,8.301140E-01,2.364976E-02,6.569379E-04,1.963200E-02
64,36,6,6.242807E-02,1.045246E+00,1.027080E+00,1.911438E-02,5.309551E-04,1.963200E-02
64,36,8,6.242807E-02,1.045246E+00,1.266208E+00,1.550456E-02,4.306823E-04,1.963200E-02
64,36,12,6.242807E-02,1.045246E+00,1.727928E+00,1.136158E-02,3.155996E-04,1.963200E-02
64,36,16,6.242807E-02,1.045246E+00,2.170205E+00,9.046150E-03,2.512819E-04,1.963200E-02
64,36,18,6.242807E-02,1.045246E+00,2.498990E+00,7.855974E-03,2.182215E-04,1.963200E-02
64,36,36,6.242807E-02,1.045246E+00,6.342750E-01,3.095187E-02,8.597743E-04,1.963200E-02
256,1,2,6.249397E-02,1.046681E+00,1.384930E-01,1.673558E+00,1.673558E+00,2.317760E-01
256,1,3,6.249550E-02,1.046179E+00,1.072000E-01,2.162090E+00,2.162090E+00,2.317760E-01
256,1,4,6.249550E-02,1.046681E+00,1.010740E-01,2.293132E+00,2.293132E+00,2.317760E-01
256,1,6,6.247871E-02,1.046681E+00,7.404900E-02,3.130036E+00,3.130036E+00,2.317760E-01
256,1,8,6.249243E-02,1.046187E+00,6.042800E-02,3.835573E+00,3.835573E+00,2.317760E-01
256,1,12,6.240999E-02,1.046599E+00,7.508400E-02,3.086889E+00,3.086889E+00,2.317760E-01
256,1,16,6.249397E-02,1.046408E+00,6.807600E-02,3.404665E+00,3.404665E+00,2.317760E-01
256,1,18,6.248787E-02,1.046376E+00,6.142100E-02,3.773563E+00,3.773563E+00,2.317760E-01
256,1,36,6.248941E-02,1.046681E+00,5.900700E-02,3.927941E+00,3.927941E+00,2.317760E-01
256,2,1,6.249550E-02,1.046681E+00,1.204850E-01,1.923692E+00,9.618459E-01,2.317760E-01
256,2,2,6.249397E-02,1.046606E+00,9.807500E-02,2.363253E+00,1.181626E+00,2.317760E-01
256,2,3,6.249397E-02,1.046606E+00,7.119400E-02,3.255555E+00,1.627778E+00,2.317760E-01
256,2,4,6.249243E-02,1.046681E+00,5.719100E-02,4.052666E+00,2.026333E+00,2.317760E-01
256,2,6,6.248332E-02,1.046261E+00,7.935400E-02,2.920785E+00,1.460393E+00,2.317760E-01
256,2,8,6.248787E-02,1.045446E+00,1.019250E-01,2.273986E+00,1.136993E+00,2.317760E-01
256,2,12,6.248941E-02,1.045989E+00,5.208200E-02,4.450213E+00,2.225107E+00,2.317760E-01
256,2,16,6.249550E-02,1.046681E+00,6.055100E-02,3.827782E+00,1.913891E+00,2.317760E-01
256,2,18,6.248332E-02,1.046376E+00,5.782400E-02,4.008301E+00,2.004151E+00,2.317760E-01
256,2,36,6.249550E-02,1.046681E+00,6.162700E-02,3.760949E+00,1.880474E+00,2.317760E-01
256,3,1,6.249550E-02,1.046681E+00,1.079730E-01,2.146611E+00,7.155369E-01,2.317760E-01
256,3,2,6.249550E-02,1.046681E+00,7.059000E-02,3.283411E+00,1.094470E+00,2.317760E-01
256,3,3,6.249397E-02,1.046376E+00,5.565400E-02,4.164588E+00,1.388196E+00,2.317760E-01
256,3,4,6.249397E-02,1.046606E+00,4.104700E-02,5.646600E+00,1.882200E+00,2.317760E-01
256,3,6,6.249397E-02,1.046681E+00,6.247600E-02,3.709841E+00,1.236614E+00,2.317760E-01
256,3,8,6.249243E-02,1.046681E+00,7.467700E-02,3.103713E+00,1.034571E+00,2.317760E-01
256,3,12,6.249550E-02,1.046606E+00,4.164700E-02,5.565251E+00,1.855084E+00,2.317760E-01
256,3,16,6.249397E-02,1.046681E+00,4.455100E-02,5.202487E+00,1.734162E+00,2.317760E-01
256,3,18,6.248327E-02,1.046606E+00,5.590000E-02,4.146261E+00,1.382087E+00,2.317760E-01
256,3,36,6.248787E-02,1.046681E+00,4.277800E-02,5.418112E+00,1.806037E+00,2.317760E-01
256,4,1,6.249550E-02,1.046681E+00,8.197800E-02,2.827295E+00,7.068238E-01,2.317760E-01
256,4,2,6.249550E-02,1.046681E+00,5.630300E-02,4.116583E+00,1.029146E+00,2.317760E-01
256,4,3,6.249550E-02,1.046681E+00,4.307500E-02,5.380754E+00,1.345189E+00,2.317760E-01
256,4,4,6.249550E-02,1.046681E+00,3.480300E-02,6.659656E+00,1.664914E+00,2.317760E-01
256,4,6,6.248941E-02,1.046681E+00,6.234100E-02,3.717874E+00,9.294686E-01,2.317760E-01
256,4,8,6.248332E-02,1.046606E+00,6.993700E-02,3.314068E+00,8.285171E-01,2.317760E-01
256,4,12,6.249397E-02,1.046681E+00,3.674800E-02,6.307173E+00,1.576793E+00,2.317760E-01
256,4,16,6.248941E-02,1.045966E+00,3.526200E-02,6.572968E+00,1.643242E+00,2.317760E-01
256,4,18,6.248480E-02,1.046681E+00,3.747700E-02,6.184486E+00,1.546122E+00,2.317760E-01
256,4,36,6.249397E-02,1.046606E+00,3.825900E-02,6.058078E+00,1.514519E+00,2.317760E-01
256,6,1,6.249550E-02,1.046681E+00,5.779100E-02,4.010590E+00,6.684316E-01,2.317760E-01
256,6,2,6.249550E-02,1.046681E+00,5.896200E-02,3.930939E+00,6.551564E-01,2.317760E-01
256,6,3,6.249397E-02,1.046606E+00,3.068000E-02,7.554628E+00,1.259105E+00,2.317760E-01
256,6,4,6.249550E-02,1.046606E+00,4.852600E-02,4.776326E+00,7.960543E-01,2.317760E-01
256,6,6,6.249550E-02,1.046681E+00,9.343200E-02,2.480692E+00,4.134486E-01,2.317760E-01
256,6,8,6.249550E-02,1.046681E+00,1.216750E-01,1.904878E+00,3.174796E-01,2.317760E-01
256,6,12,6.249550E-02,1.046681E+00,3.349400E-02,6.919926E+00,1.153321E+00,2.317760E-01
256,6,16,6.246960E-02,1.046681E+00,3.393400E-02,6.830200E+00,1.138367E+00,2.317760E-01
256,6,18,6.245731E-02,1.046261E+00,3.579100E-02,6.475818E+00,1.079303E+00,2.317760E-01
256,6,36,6.249397E-02,1.046681E+00,3.744100E-02,6.190433E+00,1.031739E+00,2.317760E-01
256,8,1,6.249550E-02,1.046681E+00,5.035200E-02,4.603114E+00,5.753893E-01,2.317760E-01
256,8,2,6.249550E-02,1.046606E+00,4.688400E-02,4.943605E+00,6.179507E-01,2.317760E-01
256,8,3,6.249397E-02,1.046681E+00,6.212400E-02,3.730861E+00,4.663576E-01,2.317760E-01
256,8,4,6.248787E-02,1.046606E+00,5.748500E-02,4.031939E+00,5.039923E-01,2.317760E-01
256,8,6,6.249550E-02,1.046681E+00,1.146120E-01,2.022266E+00,2.527833E-01,2.317760E-01
256,8,8,6.249550E-02,1.046681E+00,1.608640E-01,1.440820E+00,1.801024E-01,2.317760E-01
256,8,12,6.248941E-02,1.046376E+00,4.439200E-02,5.221121E+00,6.526401E-01,2.317760E-01
256,8,16,6.248941E-02,1.046681E+00,3.462600E-02,6.693698E+00,8.367123E-01,2.317760E-01
256,8,18,6.249550E-02,1.046681E+00,3.798800E-02,6.101295E+00,7.626619E-01,2.317760E-01
256,8,36,6.249550E-02,1.046681E+00,4.064900E-02,5.701887E+00,7.127359E-01,2.317760E-01
256,12,1,6.249550E-02,1.046681E+00,3.991400E-02,5.806885E+00,4.839071E-01,2.317760E-01
256,12,2,6.249397E-02,1.046681E+00,4.597200E-02,5.041678E+00,4.201398E-01,2.317760E-01
256,12,3,6.249397E-02,1.046681E+00,7.431400E-02,3.118874E+00,2.599062E-01,2.317760E-01
256,12,4,6.249397E-02,1.046606E+00,1.084790E-01,2.136598E+00,1.780498E-01,2.317760E-01
256,12,6,6.249397E-02,1.046681E+00,1.751880E-01,1.323013E+00,1.102511E-01,2.317760E-01
256,12,8,6.249550E-02,1.046681E+00,2.383730E-01,9.723249E-01,8.102707E-02,2.317760E-01
256,12,12,6.249397E-02,1.046681E+00,5.775900E-02,4.012812E+00,3.344010E-01,2.317760E-01
256,12,16,6.248941E-02,1.046170E+00,6.381600E-02,3.631942E+00,3.026618E-01,2.317760E-01
256,12,18,6.248327E-02,1.046681E+00,6.434900E-02,3.601859E+00,3.001549E-01,2.317760E-01
256,12,36,6.249397E-02,1.046376E+00,6.320900E-02,3.666820E+00,3.055683E-01,2.317760E-01
256,16,1,6.249550E-02,1.046681E+00,3.056300E-02,7.583549E+00,4.739718E-01,2.317760E-01
256,16,2,6.249550E-02,1.046681E+00,7.673900E-02,3.020316E+00,1.887697E-01,2.317760E-01
256,16,3,6.249397E-02,1.046606E+00,1.050280E-01,2.206802E+00,1.379251E-01,2.317760E-01
256,16,4,6.249550E-02,1.046606E+00,1.908410E-01,1.214498E+00,7.590612E-02,2.317760E-01
256,16,6,6.249550E-02,1.046681E+00,2.409880E-01,9.617740E-01,6.011088E-02,2.317760E-01
256,16,8,6.249550E-02,1.046681E+00,3.201450E-01,7.239720E-01,4.524825E-02,2.317760E-01
256,16,12,6.249550E-02,1.046681E+00,8.249700E-02,2.809508E+00,1.755943E-01,2.317760E-01
256,16,16,6.249550E-02,1.046681E+00,4.462800E-02,5.193511E+00,3.245944E-01,2.317760E-01
256,16,18,6.249550E-02,1.046681E+00,1.209630E-01,1.916090E+00,1.197556E-01,2.317760E-01
256,16,36,6.249243E-02,1.046606E+00,1.106040E-01,2.095548E+00,1.309718E-01,2.317760E-01
256,18,1,6.249550E-02,1.046681E+00,2.772500E-02,8.359820E+00,4.644344E-01,2.317760E-01
256,18,2,6.249550E-02,1.046606E+00,1.019650E-01,2.273094E+00,1.262830E-01,2.317760E-01
256,18,3,6.249550E-02,1.046681E+00,1.393850E-01,1.662848E+00,9.238042E-02,2.317760E-01
256,18,4,6.249550E-02,1.046681E+00,2.196650E-01,1.055134E+00,5.861855E-02,2.317760E-01
256,18,6,6.249550E-02,1.046681E+00,3.253660E-01,7.123547E-01,3.957526E-02,2.317760E-01
256,18,8,6.249550E-02,1.046681E+00,3.750660E-01,6.179606E-01,3.433114E-02,2.317760E-01
256,18,12,6.249550E-02,1.046681E+00,8.298800E-02,2.792886E+00,1.551603E-01,2.317760E-01
256,18,16,6.249550E-02,1.046681E+00,1.312260E-01,1.766235E+00,9.812419E-02,2.317760E-01
256,18,18,6.248787E-02,1.046681E+00,1.497210E-01,1.548053E+00,8.600293E-02,2.317760E-01
256,18,36,6.249550E-02,1.046681E+00,1.146360E-01,2.021843E+00,1.123246E-01,2.317760E-01
256,36,1,6.249550E-02,1.046681E+00,5.840190E-01,3.968638E-01,1.102399E-02,2.317760E-01
256,36,2,6.249550E-02,1.046606E+00,6.295930E-01,3.681362E-01,1.022601E-02,2.317760E-01
256,36,3,6.249550E-02,1.046681E+00,7.523780E-01,3.080579E-01,8.557164E-03,2.317760E-01
256,36,4,6.249550E-02,1.046681E+00,8.236670E-01,2.813953E-01,7.816535E-03,2.317760E-01
256,36,6,6.249550E-02,1.046681E+00,1.073458E+00,2.159153E-01,5.997647E-03,2.317760E-01
256,36,8,6.249550E-02,1.046681E+00,1.299334E+00,1.783806E-01,4.955017E-03,2.317760E-01
256,36,12,6.249550E-02,1.046681E+00,1.687657E+00,1.373360E-01,3.814888E-03,2.317760E-01
256,36,16,6.249550E-02,1.046606E+00,2.413636E+00,9.602774E-02,2.667437E-03,2.317760E-01
256,36,18,6.249550E-02,1.046681E+00,2.524469E+00,9.181178E-02,2.550327E-03,2.317760E-01
256,36,36,6.249550E-02,1.046681E+00,6.308180E-01,3.674213E-01,1.020615E-02,2.317760E-01
512,1,2,6.249849E-02,1.046854E+00,4.865810E-01,1.820139E+00,1.820139E+00,8.856450E-01
512,1,3,6.249888E-02,1.046854E+00,3.575740E-01,2.476816E+00,2.476816E+00,8.856450E-01
512,1,4,6.249849E-02,1.046836E+00,2.845290E-01,3.112670E+00,3.112670E+00,8.856450E-01
512,1,6,6.249735E-02,1.046430E+00,2.259580E-01,3.919512E+00,3.919512E+00,8.856450E-01
512,1,8,6.249849E-02,1.046666E+00,1.896690E-01,4.669424E+00,4.669424E+00,8.856450E-01
512,1,12,6.249888E-02,1.046871E+00,2.148890E-01,4.121407E+00,4.121407E+00,8.856450E-01
512,1,16,6.249735E-02,1.046430E+00,2.057610E-01,4.304241E+00,4.304241E+00,8.856450E-01
512,1,18,6.249849E-02,1.046871E+00,1.839860E-01,4.813654E+00,4.813654E+00,8.856450E-01
512,1,36,6.249849E-02,1.046795E+00,1.806790E-01,4.901759E+00,4.901759E+00,8.856450E-01
512,2,1,6.249888E-02,1.046871E+00,4.657880E-01,1.901391E+00,9.506954E-01,8.856450E-01
512,2,2,6.249888E-02,1.046854E+00,2.876410E-01,3.078994E+00,1.539497E+00,8.856450E-01
512,2,3,6.249888E-02,1.046795E+00,2.166920E-01,4.087114E+00,2.043557E+00,8.856450E-01
512,2,4,6.249735E-02,1.046851E+00,1.825540E-01,4.851414E+00,2.425707E+00,8.856450E-01
512,2,6,6.249888E-02,1.046871E+00,2.143920E-01,4.130961E+00,2.065481E+00,8.856450E-01
512,2,8,6.249162E-02,1.046871E+00,2.152460E-01,4.114571E+00,2.057286E+00,8.856450E-01
512,2,12,6.249849E-02,1.046853E+00,1.973930E-01,4.486709E+00,2.243355E+00,8.856450E-01
512,2,16,6.248820E-02,1.046871E+00,1.736340E-01,5.100643E+00,2.550321E+00,8.856450E-01
512,2,18,6.248820E-02,1.046795E+00,1.908570E-01,4.640359E+00,2.320180E+00,8.856450E-01
512,2,36,6.249354E-02,1.046871E+00,1.986920E-01,4.457376E+00,2.228688E+00,8.856450E-01
512,3,1,6.249888E-02,1.046871E+00,3.282140E-01,2.698377E+00,8.994589E-01,8.856450E-01
512,3,2,6.249888E-02,1.046854E+00,2.207130E-01,4.012654E+00,1.337551E+00,8.856450E-01
512,3,3,6.249849E-02,1.046871E+00,1.609120E-01,5.503909E+00,1.834636E+00,8.856450E-01
512,3,4,6.249888E-02,1.046853E+00,1.324900E-01,6.684618E+00,2.228206E+00,8.856450E-01
512,3,6,6.249697E-02,1.046681E+00,1.675720E-01,5.285161E+00,1.761720E+00,8.856450E-01
512,3,8,6.249849E-02,1.046717E+00,1.851060E-01,4.784529E+00,1.594843E+00,8.856450E-01
512,3,12,6.249888E-02,1.046675E+00,1.394420E-01,6.351350E+00,2.117117E+00,8.856450E-01
512,3,16,6.249888E-02,1.046834E+00,1.507500E-01,5.874925E+00,1.958308E+00,8.856450E-01
512,3,18,6.249240E-02,1.046834E+00,1.802700E-01,4.912881E+00,1.637627E+00,8.856450E-01
512,3,36,6.249888E-02,1.046853E+00,1.756740E-01,5.041412E+00,1.680471E+00,8.856450E-01
512,4,1,6.249888E-02,1.046871E+00,2.514160E-01,3.522628E+00,8.806570E-01,8.856450E-01
512,4,2,6.249849E-02,1.046871E+00,1.685390E-01,5.254837E+00,1.313709E+00,8.856450E-01
512,4,3,6.249849E-02,1.046871E+00,1.311220E-01,6.754359E+00,1.688590E+00,8.856450E-01
512,4,4,6.249849E-02,1.046871E+00,1.055990E-01,8.386869E+00,2.096717E+00,8.856450E-01
512,4,6,6.249849E-02,1.046853E+00,1.359550E-01,6.514251E+00,1.628563E+00,8.856450E-01
512,4,8,6.249811E-02,1.046871E+00,1.594610E-01,5.553991E+00,1.388498E+00,8.856450E-01
512,4,12,6.249735E-02,1.046795E+00,1.240470E-01,7.139592E+00,1.784898E+00,8.856450E-01
512,4,16,6.249353E-02,1.046715E+00,1.095320E-01,8.085719E+00,2.021430E+00,8.856450E-01
512,4,18,6.249811E-02,1.046378E+00,1.187940E-01,7.455301E+00,1.863825E+00,8.856450E-01
512,4,36,6.249162E-02,1.046871E+00,1.197160E-01,7.397883E+00,1.849471E+00,8.856450E-01
512,6,1,6.249888E-02,1.046871E+00,1.812350E-01,4.886722E+00,8.144536E-01,8.856450E-01
512,6,2,6.249888E-02,1.046836E+00,1.309230E-01,6.764625E+00,1.127438E+00,8.856450E-01
512,6,3,6.249888E-02,1.046854E+00,1.219510E-01,7.262302E+00,1.210384E+00,8.856450E-01
512,6,4,6.249849E-02,1.046871E+00,1.244650E-01,7.115615E+00,1.185936E+00,8.856450E-01
512,6,6,6.249162E-02,1.046717E+00,1.441460E-01,6.144083E+00,1.024014E+00,8.856450E-01
512,6,8,6.249735E-02,1.046871E+00,1.697070E-01,5.218671E+00,8.697785E-01,8.856450E-01
512,6,12,6.249582E-02,1.046778E+00,1.169060E-01,7.575702E+00,1.262617E+00,8.856450E-01
512,6,16,6.249888E-02,1.046871E+00,1.082130E-01,8.184275E+00,1.364046E+00,8.856450E-01
512,6,18,6.245120E-02,1.046378E+00,1.138190E-01,7.781170E+00,1.296862E+00,8.856450E-01
512,6,36,6.249735E-02,1.046871E+00,2.254750E-01,3.927908E+00,6.546513E-01,8.856450E-01
512,8,1,6.249888E-02,1.046871E+00,1.522400E-01,5.817426E+00,7.271783E-01,8.856450E-01
512,8,2,6.249888E-02,1.046871E+00,1.761650E-01,5.027361E+00,6.284201E-01,8.856450E-01
512,8,3,6.249849E-02,1.046854E+00,1.590740E-01,5.567503E+00,6.959379E-01,8.856450E-01
512,8,4,6.249849E-02,1.046854E+00,1.326820E-01,6.674945E+00,8.343681E-01,8.856450E-01
512,8,6,6.249888E-02,1.046871E+00,1.686150E-01,5.252469E+00,6.565586E-01,8.856450E-01
512,8,8,6.249735E-02,1.046795E+00,2.043160E-01,4.334683E+00,5.418353E-01,8.856450E-01
512,8,12,6.249849E-02,1.046851E+00,9.793900E-02,9.042823E+00,1.130353E+00,8.856450E-01
512,8,16,6.249811E-02,1.046871E+00,1.037120E-01,8.539465E+00,1.067433E+00,8.856450E-01
512,8,18,6.249888E-02,1.046871E+00,1.043510E-01,8.487173E+00,1.060897E+00,8.856450E-01
512,8,36,6.249888E-02,1.046871E+00,1.194080E-01,7.416965E+00,9.271207E-01,8.856450E-01
512,12,1,6.249888E-02,1.046871E+00,1.310050E-01,6.760391E+00,5.633659E-01,8.856450E-01
512,12,2,6.249888E-02,1.046854E+00,1.192290E-01,7.428101E+00,6.190084E-01,8.856450E-01
512,12,3,6.249849E-02,1.046871E+00,1.253180E-01,7.067181E+00,5.889318E-01,8.856450E-01
512,12,4,6.249888E-02,1.046854E+00,1.518850E-01,5.831023E+00,4.859186E-01,8.856450E-01
512,12,6,6.249697E-02,1.046853E+00,2.266990E-01,3.906700E+00,3.255583E-01,8.856450E-01
512,12,8,6.249888E-02,1.046871E+00,2.912560E-01,3.040779E+00,2.533982E-01,8.856450E-01
512,12,12,6.249697E-02,1.046871E+00,1.049250E-01,8.440743E+00,7.033953E-01,8.856450E-01
512,12,16,6.249888E-02,1.046871E+00,1.508300E-01,5.871809E+00,4.893174E-01,8.856450E-01
512,12,18,6.249888E-02,1.046853E+00,1.056320E-01,8.384249E+00,6.986874E-01,8.856450E-01
512,12,36,6.249735E-02,1.046795E+00,1.115520E-01,7.939302E+00,6.616085E-01,8.856450E-01
512,16,1,6.249888E-02,1.046871E+00,1.021820E-01,8.667329E+00,5.417081E-01,8.856450E-01
512,16,2,6.249888E-02,1.046854E+00,2.279860E-01,3.884646E+00,2.427904E-01,8.856450E-01
512,16,3,6.249888E-02,1.046871E+00,1.587750E-01,5.577988E+00,3.486242E-01,8.856450E-01
512,16,4,6.249888E-02,1.046871E+00,2.007810E-01,4.411000E+00,2.756875E-01,8.856450E-01
512,16,6,6.249849E-02,1.046851E+00,2.808470E-01,3.153479E+00,1.970924E-01,8.856450E-01
512,16,8,6.249888E-02,1.046871E+00,3.616570E-01,2.448853E+00,1.530533E-01,8.856450E-01
512,16,12,6.249888E-02,1.046871E+00,1.093940E-01,8.095919E+00,5.059950E-01,8.856450E-01
512,16,16,6.249888E-02,1.046871E+00,1.166310E-01,7.593564E+00,4.745978E-01,8.856450E-01
512,16,18,6.249888E-02,1.046871E+00,1.346280E-01,6.578461E+00,4.111538E-01,8.856450E-01
512,16,36,6.249849E-02,1.046871E+00,1.820170E-01,4.865727E+00,3.041079E-01,8.856450E-01
512,18,1,6.249888E-02,1.046871E+00,9.308000E-02,9.514880E+00,5.286044E-01,8.856450E-01
512,18,2,6.249888E-02,1.046851E+00,1.434800E-01,6.172602E+00,3.429224E-01,8.856450E-01
512,18,3,6.249888E-02,1.046871E+00,3.202320E-01,2.765636E+00,1.536464E-01,8.856450E-01
512,18,4,6.249888E-02,1.046871E+00,2.311290E-01,3.831821E+00,2.128790E-01,8.856450E-01
512,18,6,6.249888E-02,1.046871E+00,3.226330E-01,2.745054E+00,1.525030E-01,8.856450E-01
512,18,8,6.249888E-02,1.046871E+00,3.959810E-01,2.236585E+00,1.242547E-01,8.856450E-01
512,18,12,6.249888E-02,1.046854E+00,3.474380E-01,2.549074E+00,1.416152E-01,8.856450E-01
512,18,16,6.249888E-02,1.046871E+00,3.433500E-01,2.579423E+00,1.433013E-01,8.856450E-01
512,18,18,6.249888E-02,1.046854E+00,2.774960E-01,3.191560E+00,1.773089E-01,8.856450E-01
512,18,36,6.249888E-02,1.046871E+00,2.602340E-01,3.403264E+00,1.890702E-01,8.856450E-01
512,36,1,6.249888E-02,1.046871E+00,6.009990E-01,1.473621E+00,4.093393E-02,8.856450E-01
512,36,2,6.249888E-02,1.046871E+00,7.060290E-01,1.254403E+00,3.484453E-02,8.856450E-01
512,36,3,6.249888E-02,1.046871E+00,7.700600E-01,1.150099E+00,3.194719E-02,8.856450E-01
512,36,4,6.249888E-02,1.046853E+00,8.769050E-01,1.009967E+00,2.805464E-02,8.856450E-01
512,36,6,6.249888E-02,1.046871E+00,1.127691E+00,7.853614E-01,2.181559E-02,8.856450E-01
512,36,8,6.249888E-02,1.046853E+00,1.298415E+00,6.820970E-01,1.894714E-02,8.856450E-01
512,36,12,6.249888E-02,1.046871E+00,1.801935E+00,4.914966E-01,1.365268E-02,8.856450E-01
512,36,16,6.249888E-02,1.046871E+00,2.227035E+00,3.976790E-01,1.104664E-02,8.856450E-01
512,36,18,6.249888E-02,1.046871E+00,2.779181E+00,3.186712E-01,8.851978E-03,8.856450E-01
512,36,36,6.249849E-02,1.046871E+00,6.820930E-01,1.298423E+00,3.606730E-02,8.856450E-01
1024,1,2,6.249972E-02,1.046976E+00,1.936605E+00,1.946253E+00,1.946253E+00,3.769123E+00
1024,1,3,6.249934E-02,1.046976E+00,1.425669E+00,2.643757E+00,2.643757E+00,3.769123E+00
1024,1,4,6.249934E-02,1.046976E+00,1.127351E+00,3.343345E+00,3.343345E+00,3.769123E+00
1024,1,6,6.249972E-02,1.046965E+00,8.693440E-01,4.335594E+00,4.335594E+00,3.769123E+00
1024,1,8,6.249790E-02,1.046933E+00,6.979070E-01,5.400609E+00,5.400609E+00,3.769123E+00
1024,1,12,6.249962E-02,1.046961E+00,7.483640E-01,5.036484E+00,5.036484E+00,3.769123E+00
1024,1,16,6.249189E-02,1.046972E+00,6.464580E-01,5.830422E+00,5.830422E+00,3.769123E+00
1024,1,18,6.249895E-02,1.046972E+00,6.771730E-01,5.565968E+00,5.565968E+00,3.769123E+00
1024,1,36,6.249924E-02,1.046972E+00,7.094470E-01,5.312762E+00,5.312762E+00,3.769123E+00
1024,2,1,6.249972E-02,1.046976E+00,1.911731E+00,1.971576E+00,9.857880E-01,3.769123E+00
1024,2,2,6.249962E-02,1.046976E+00,1.119932E+00,3.365493E+00,1.682746E+00,3.769123E+00
1024,2,3,6.249962E-02,1.046911E+00,8.052190E-01,4.680867E+00,2.340433E+00,3.769123E+00
1024,2,4,6.249934E-02,1.046965E+00,7.464340E-01,5.049506E+00,2.524753E+00,3.769123E+00
1024,2,6,6.249953E-02,1.046965E+00,6.705510E-01,5.620934E+00,2.810467E+00,3.769123E+00
1024,2,8,6.249972E-02,1.046976E+00,6.231290E-01,6.048704E+00,3.024352E+00,3.769123E+00
1024,2,12,6.249924E-02,1.046957E+00,6.301970E-01,5.980865E+00,2.990432E+00,3.769123E+00
1024,2,16,6.249953E-02,1.046971E+00,5.793010E-01,6.506329E+00,3.253165E+00,3.769123E+00
1024,2,18,6.249905E-02,1.046971E+00,5.954600E-01,6.329767E+00,3.164883E+00,3.769123E+00
1024,2,36,6.249181E-02,1.046879E+00,7.232540E-01,5.211341E+00,2.605670E+00,3.769123E+00
1024,3,1,6.249972E-02,1.046976E+00,1.285818E+00,2.931304E+00,9.771012E-01,3.769123E+00
