n,p,th,u,e,Tp,Sp=T1/Tp,eff=Sp/p,T1
2048,36,6,6.249993E-02,1.047023E+00,5.706841E+00,1.416579E+00,3.934941E-02,8.084189E+00
2048,36,8,6.249993E-02,1.047023E+00,5.784675E+00,1.397518E+00,3.881995E-02,8.084189E+00
2048,36,12,6.249993E-02,1.047023E+00,6.316006E+00,1.279953E+00,3.555424E-02,8.084189E+00
2048,36,16,6.249993E-02,1.047023E+00,6.894435E+00,1.172567E+00,3.257131E-02,8.084189E+00
2048,36,18,6.249993E-02,1.047023E+00,7.040044E+00,1.148315E+00,3.189764E-02,8.084189E+00
2048,36,36,6.249993E-02,1.047022E+00,5.572869E+00,1.450633E+00,4.029537E-02,8.084189E+00
4096,1,2,6.249998E-02,1.047047E+00,1.756445E+01,1.958015E+00,1.958015E+00,3.439144E+01
4096,1,3,6.249998E-02,1.047047E+00,1.270632E+01,2.706640E+00,2.706640E+00,3.439144E+01
4096,1,4,6.249998E-02,1.047047E+00,9.991458E+00,3.442084E+00,3.442084E+00,3.439144E+01
4096,1,6,6.249991E-02,1.047045E+00,7.434523E+00,4.625911E+00,4.625911E+00,3.439144E+01
4096,1,8,6.249990E-02,1.047040E+00,6.208686E+00,5.539246E+00,5.539246E+00,3.439144E+01
4096,1,12,6.249995E-02,1.047046E+00,5.884528E+00,5.844384E+00,5.844384E+00,3.439144E+01
4096,1,16,6.249996E-02,1.047046E+00,5.396580E+00,6.372821E+00,6.372821E+00,3.439144E+01
4096,1,18,6.249995E-02,1.047042E+00,5.337281E+00,6.443626E+00,6.443626E+00,3.439144E+01
4096,1,36,6.249980E-02,1.047047E+00,5.436190E+00,6.326387E+00,6.326387E+00,3.439144E+01
4096,2,1,6.249998E-02,1.047047E+00,1.727518E+01,1.990801E+00,9.954003E-01,3.439144E+01
4096,2,2,6.249998E-02,1.047047E+00,8.782607E+00,3.915858E+00,1.957929E+00,3.439144E+01
4096,2,3,6.249994E-02,1.047047E+00,6.361214E+00,5.406427E+00,2.703214E+00,3.439144E+01
4096,2,4,6.249998E-02,1.047046E+00,4.967896E+00,6.922738E+00,3.461369E+00,3.439144E+01
4096,2,6,6.249996E-02,1.047047E+00,3.745396E+00,9.182324E+00,4.591162E+00,3.439144E+01
4096,2,8,6.249988E-02,1.047047E+00,3.159195E+00,1.088614E+01,5.443070E+00,3.439144E+01
4096,2,12,6.249996E-02,1.047046E+00,3.037774E+00,1.132126E+01,5.660632E+00,3.439144E+01
4096,2,16,6.249995E-02,1.047028E+00,2.845933E+00,1.208442E+01,6.042208E+00,3.439144E+01
4096,2,18,6.249993E-02,1.047046E+00,2.858689E+00,1.203049E+01,6.015247E+00,3.439144E+01
4096,2,36,6.249990E-02,1.047036E+00,2.608955E+00,1.318208E+01,6.591038E+00,3.439144E+01
4096,3,1,6.249998E-02,1.047047E+00,1.203507E+01,2.857603E+00,9.525343E-01,3.439144E+01
4096,3,2,6.249998E-02,1.047047E+00,6.497528E+00,5.293004E+00,1.764335E+00,3.439144E+01
4096,3,3,6.249998E-02,1.047046E+00,4.740215E+00,7.255249E+00,2.418416E+00,3.439144E+01
4096,3,4,6.249998E-02,1.047047E+00,3.948743E+00,8.709466E+00,2.903155E+00,3.439144E+01
4096,3,6,6.249994E-02,1.047046E+00,3.774493E+00,9.111539E+00,3.037180E+00,3.439144E+01
4096,3,8,6.249997E-02,1.047047E+00,3.479401E+00,9.884299E+00,3.294766E+00,3.439144E+01
4096,3,12,6.249997E-02,1.047047E+00,3.387846E+00,1.015142E+01,3.383806E+00,3.439144E+01
4096,3,16,6.249986E-02,1.047042E+00,3.405674E+00,1.009828E+01,3.366092E+00,3.439144E+01
4096,3,18,6.249990E-02,1.047044E+00,3.400858E+00,1.011258E+01,3.370859E+00,3.439144E+01
4096,3,36,6.249995E-02,1.047046E+00,3.324293E+00,1.034549E+01,3.448497E+00,3.439144E+01
4096,4,1,6.249998E-02,1.047047E+00,8.786169E+00,3.914270E+00,9.785676E-01,3.439144E+01
4096,4,2,6.249998E-02,1.047047E+00,4.988928E+00,6.893553E+00,1.723388E+00,3.439144E+01
4096,4,3,6.249993E-02,1.047046E+00,3.649696E+00,9.423097E+00,2.355774E+00,3.439144E+01
4096,4,4,6.249998E-02,1.047046E+00,3.021394E+00,1.138264E+01,2.845660E+00,3.439144E+01
4096,4,6,6.249995E-02,1.047046E+00,2.925905E+00,1.175412E+01,2.938530E+00,3.439144E+01
4096,4,8,6.249991E-02,1.047045E+00,2.809127E+00,1.224275E+01,3.060688E+00,3.439144E+01
4096,4,12,6.249998E-02,1.047047E+00,2.658518E+00,1.293632E+01,3.234080E+00,3.439144E+01
4096,4,16,6.249995E-02,1.047046E+00,2.649360E+00,1.298104E+01,3.245259E+00,3.439144E+01
4096,4,18,6.249995E-02,1.047044E+00,2.551679E+00,1.347797E+01,3.369491E+00,3.439144E+01
4096,4,36,6.249995E-02,1.047047E+00,2.622250E+00,1.311524E+01,3.278810E+00,3.439144E+01
4096,6,1,6.249998E-02,1.047047E+00,6.309125E+00,5.451063E+00,9.085106E-01,3.439144E+01
4096,6,2,6.249998E-02,1.047047E+00,3.667369E+00,9.377688E+00,1.562948E+00,3.439144E+01
4096,6,3,6.249993E-02,1.047047E+00,2.717010E+00,1.265783E+01,2.109638E+00,3.439144E+01
4096,6,4,6.249995E-02,1.047046E+00,3.062313E+00,1.123054E+01,1.871757E+00,3.439144E+01
4096,6,6,6.249997E-02,1.047047E+00,2.683369E+00,1.281652E+01,2.136086E+00,3.439144E+01
4096,6,8,6.249995E-02,1.047044E+00,2.641868E+00,1.301785E+01,2.169642E+00,3.439144E+01
4096,6,12,6.249990E-02,1.047047E+00,2.523454E+00,1.362872E+01,2.271453E+00,3.439144E+01
4096,6,16,6.249995E-02,1.047046E+00,2.564625E+00,1.340993E+01,2.234988E+00,3.439144E+01
4096,6,18,6.249991E-02,1.047044E+00,2.524191E+00,1.362474E+01,2.270790E+00,3.439144E+01
4096,6,36,6.249978E-02,1.047041E+00,2.697060E+00,1.275146E+01,2.125243E+00,3.439144E+01
4096,8,1,6.249998E-02,1.047047E+00,5.062607E+00,6.793227E+00,8.491534E-01,3.439144E+01
4096,8,2,6.249998E-02,1.047046E+00,3.083787E+00,1.115234E+01,1.394042E+00,3.439144E+01
4096,8,3,6.249996E-02,1.047046E+00,3.014687E+00,1.140796E+01,1.425996E+00,3.439144E+01
4096,8,4,6.249996E-02,1.047046E+00,2.889557E+00,1.190198E+01,1.487747E+00,3.439144E+01
4096,8,6,6.249997E-02,1.047047E+00,2.678139E+00,1.284154E+01,1.605193E+00,3.439144E+01
4096,8,8,6.249994E-02,1.047046E+00,2.810862E+00,1.223519E+01,1.529399E+00,3.439144E+01
4096,8,12,6.249998E-02,1.047047E+00,2.584494E+00,1.330684E+01,1.663355E+00,3.439144E+01
4096,8,16,6.249995E-02,1.047046E+00,2.632032E+00,1.306650E+01,1.633312E+00,3.439144E+01
4096,8,18,6.249996E-02,1.047047E+00,2.606471E+00,1.319464E+01,1.649330E+00,3.439144E+01
4096,8,36,6.249998E-02,1.047047E+00,2.687307E+00,1.279773E+01,1.599717E+00,3.439144E+01
4096,12,1,6.249998E-02,1.047047E+00,3.670491E+00,9.369711E+00,7.808093E-01,3.439144E+01
4096,12,2,6.249998E-02,1.047047E+00,3.084686E+00,1.114909E+01,9.290908E-01,3.439144E+01
4096,12,3,6.249998E-02,1.047045E+00,2.877735E+00,1.195087E+01,9.959060E-01,3.439144E+01
4096,12,4,6.249995E-02,1.047044E+00,2.753674E+00,1.248929E+01,1.040774E+00,3.439144E+01
4096,12,6,6.249996E-02,1.047047E+00,2.794032E+00,1.230889E+01,1.025741E+00,3.439144E+01
4096,12,8,6.249997E-02,1.047047E+00,2.790143E+00,1.232605E+01,1.027171E+00,3.439144E+01
4096,12,12,6.249998E-02,1.047047E+00,2.672056E+00,1.287078E+01,1.072565E+00,3.439144E+01
4096,12,16,6.249997E-02,1.047047E+00,2.796309E+00,1.229887E+01,1.024906E+00,3.439144E+01
4096,12,18,6.249998E-02,1.047047E+00,2.675514E+00,1.285414E+01,1.071179E+00,3.439144E+01
4096,12,36,6.249998E-02,1.047039E+00,2.726301E+00,1.261469E+01,1.051224E+00,3.439144E+01
4096,16,1,6.249998E-02,1.047047E+00,3.205759E+00,1.072802E+01,6.705011E-01,3.439144E+01
4096,16,2,6.249997E-02,1.047047E+00,3.113044E+00,1.104753E+01,6.904705E-01,3.439144E+01
4096,16,3,6.249998E-02,1.047047E+00,2.910200E+00,1.181755E+01,7.385970E-01,3.439144E+01
4096,16,4,6.249998E-02,1.047046E+00,2.925882E+00,1.175421E+01,7.346383E-01,3.439144E+01
4096,16,6,6.249997E-02,1.047046E+00,2.977045E+00,1.155221E+01,7.220130E-01,3.439144E+01
4096,16,8,6.249998E-02,1.047047E+00,3.013073E+00,1.141407E+01,7.133797E-01,3.439144E+01
4096,16,12,6.249998E-02,1.047047E+00,2.845564E+00,1.208598E+01,7.553740E-01,3.439144E+01
4096,16,16,6.249996E-02,1.047044E+00,2.848121E+00,1.207513E+01,7.546958E-01,3.439144E+01
4096,16,18,6.249998E-02,1.047047E+00,2.855510E+00,1.204389E+01,7.527430E-01,3.439144E+01
4096,16,36,6.249996E-02,1.047047E+00,2.938145E+00,1.170515E+01,7.315722E-01,3.439144E+01
4096,18,1,6.249998E-02,1.047047E+00,2.931124E+00,1.173319E+01,6.518440E-01,3.439144E+01
4096,18,2,6.249998E-02,1.047047E+00,3.160415E+00,1.088194E+01,6.045521E-01,3.439144E+01
4096,18,3,6.249997E-02,1.047046E+00,2.951409E+00,1.165255E+01,6.473639E-01,3.439144E+01
4096,18,4,6.249998E-02,1.047047E+00,2.905102E+00,1.183829E+01,6.576828E-01,3.439144E+01
4096,18,6,6.249995E-02,1.047047E+00,3.043858E+00,1.129864E+01,6.277020E-01,3.439144E+01
4096,18,8,6.249998E-02,1.047047E+00,3.152753E+00,1.090838E+01,6.060213E-01,3.439144E+01
4096,18,12,6.249998E-02,1.047047E+00,2.839866E+00,1.211023E+01,6.727908E-01,3.439144E+01
4096,18,16,6.249998E-02,1.047047E+00,2.931733E+00,1.173075E+01,6.517086E-01,3.439144E+01
4096,18,18,6.249998E-02,1.047047E+00,2.908963E+00,1.182258E+01,6.568099E-01,3.439144E+01
4096,18,36,6.249995E-02,1.047047E+00,2.971542E+00,1.157360E+01,6.429778E-01,3.439144E+01
4096,36,1,6.249998E-02,1.047047E+00,7.411972E+00,4.639985E+00,1.288885E-01,3.439144E+01
4096,36,2,6.249998E-02,1.047047E+00,7.250055E+00,4.743611E+00,1.317670E-01,3.439144E+01
4096,36,3,6.249998E-02,1.047047E+00,7.542698E+00,4.559568E+00,1.266547E-01,3.439144E+01
4096,36,4,6.249998E-02,1.047047E+00,7.705317E+00,4.463339E+00,1.239816E-01,3.439144E+01
4096,36,6,6.249998E-02,1.047047E+00,7.697748E+00,4.467728E+00,1.241035E-01,3.439144E+01
4096,36,8,6.249998E-02,1.047047E+00,8.297221E+00,4.144935E+00,1.151371E-01,3.439144E+01
4096,36,12,6.249998E-02,1.047047E+00,8.492041E+00,4.049844E+00,1.124957E-01,3.439144E+01
4096,36,16,6.249998E-02,1.047047E+00,8.888285E+00,3.869300E+00,1.074806E-01,3.439144E+01
4096,36,18,6.249998E-02,1.047047E+00,9.399781E+00,3.658749E+00,1.016319E-01,3.439144E+01
4096,36,36,6.249998E-02,1.047047E+00,8.206218E+00,4.190900E+00,1.164139E-01,3.439144E+01
8192,1,2,6.250000E-02,1.047059E+00,7.412974E+01,1.966820E+00,1.966820E+00,1.457998E+02
8192,1,3,6.250000E-02,1.047059E+00,5.400228E+01,2.699883E+00,2.699883E+00,1.457998E+02
8192,1,4,6.250000E-02,1.047058E+00,4.332302E+01,3.365412E+00,3.365412E+00,1.457998E+02
8192,1,6,6.249995E-02,1.047058E+00,3.101119E+01,4.701523E+00,4.701523E+00,1.457998E+02
8192,1,8,6.249999E-02,1.047058E+00,2.562829E+01,5.689020E+00,5.689020E+00,1.457998E+02
8192,1,12,6.249999E-02,1.047058E+00,2.309785E+01,6.312268E+00,6.312268E+00,1.457998E+02
8192,1,16,6.249998E-02,1.047058E+00,2.214988E+01,6.582420E+00,6.582420E+00,1.457998E+02
8192,1,18,6.249999E-02,1.047059E+00,2.165404E+01,6.733147E+00,6.733147E+00,1.457998E+02
8192,1,36,6.249999E-02,1.047059E+00,2.159030E+01,6.753024E+00,6.753024E+00,1.457998E+02
8192,2,1,6.250000E-02,1.047059E+00,7.295102E+01,1.998599E+00,9.992994E-01,1.457998E+02
8192,2,2,6.250000E-02,1.047059E+00,3.741074E+01,3.897271E+00,1.948636E+00,1.457998E+02
8192,2,3,6.249999E-02,1.047058E+00,2.674825E+01,5.450818E+00,2.725409E+00,1.457998E+02
8192,2,4,6.250000E-02,1.047059E+00,2.100952E+01,6.939703E+00,3.469852E+00,1.457998E+02
8192,2,6,6.249999E-02,1.047059E+00,1.546632E+01,9.426924E+00,4.713462E+00,1.457998E+02
8192,2,8,6.249999E-02,1.047059E+00,1.299235E+01,1.122197E+01,5.610986E+00,1.457998E+02
8192,2,12,6.249998E-02,1.047058E+00,1.155150E+01,1.262172E+01,6.310859E+00,1.457998E+02
8192,2,16,6.249999E-02,1.047058E+00,1.118157E+01,1.303930E+01,6.519649E+00,1.457998E+02
8192,2,18,6.249999E-02,1.047059E+00,1.123698E+01,1.297501E+01,6.487503E+00,1.457998E+02
8192,2,36,6.249999E-02,1.047058E+00,1.096294E+01,1.329934E+01,6.649669E+00,1.457998E+02
8192,3,1,6.250000E-02,1.047059E+00,5.554894E+01,2.624709E+00,8.749031E-01,1.457998E+02
8192,3,2,6.250000E-02,1.047059E+00,2.739968E+01,5.321223E+00,1.773741E+00,1.457998E+02
8192,3,3,6.250000E-02,1.047059E+00,1.976071E+01,7.378268E+00,2.459423E+00,1.457998E+02
8192,3,4,6.249999E-02,1.047059E+00,1.623459E+01,8.980813E+00,2.993604E+00,1.457998E+02
8192,3,6,6.249999E-02,1.047059E+00,1.410763E+01,1.033482E+01,3.444941E+00,1.457998E+02
8192,3,8,6.249999E-02,1.047057E+00,1.387510E+01,1.050802E+01,3.502672E+00,1.457998E+02
8192,3,12,6.249997E-02,1.047059E+00,1.350203E+01,1.079836E+01,3.599455E+00,1.457998E+02
8192,3,16,6.249997E-02,1.047058E+00,1.354301E+01,1.076569E+01,3.588563E+00,1.457998E+02
8192,3,18,6.249999E-02,1.047058E+00,1.325051E+01,1.100334E+01,3.667778E+00,1.457998E+02
8192,3,36,6.249999E-02,1.047058E+00,1.335741E+01,1.091528E+01,3.638425E+00,1.457998E+02
8192,4,1,6.250000E-02,1.047059E+00,3.711160E+01,3.928686E+00,9.821716E-01,1.457998E+02
8192,4,2,6.250000E-02,1.047059E+00,2.051611E+01,7.106603E+00,1.776651E+00,1.457998E+02
8192,4,3,6.250000E-02,1.047059E+00,1.481366E+01,9.842254E+00,2.460563E+00,1.457998E+02
8192,4,4,6.249999E-02,1.047058E+00,1.215055E+01,1.199945E+01,2.999861E+00,1.457998E+02
8192,4,6,6.249997E-02,1.047058E+00,1.092638E+01,1.334383E+01,3.335959E+00,1.457998E+02
8192,4,8,6.249999E-02,1.047059E+00,1.048461E+01,1.390608E+01,3.476519E+00,1.457998E+02
8192,4,12,6.249999E-02,1.047058E+00,1.021909E+01,1.426739E+01,3.566848E+00,1.457998E+02
8192,4,16,6.249999E-02,1.047058E+00,1.004377E+01,1.451645E+01,3.629113E+00,1.457998E+02
8192,4,18,6.249999E-02,1.047059E+00,1.007808E+01,1.446703E+01,3.616758E+00,1.457998E+02
8192,4,36,6.249996E-02,1.047058E+00,1.009996E+01,1.443568E+01,3.608921E+00,1.457998E+02
8192,6,1,6.250000E-02,1.047059E+00,2.612230E+01,5.581431E+00,9.302386E-01,1.457998E+02
8192,6,2,6.250000E-02,1.047059E+00,1.477451E+01,9.868333E+00,1.644722E+00,1.457998E+02
8192,6,3,6.249999E-02,1.047059E+00,1.075485E+01,1.355665E+01,2.259442E+00,1.457998E+02
8192,6,4,6.249999E-02,1.047058E+00,1.088188E+01,1.339840E+01,2.233067E+00,1.457998E+02
8192,6,6,6.250000E-02,1.047059E+00,1.013905E+01,1.438003E+01,2.396671E+00,1.457998E+02
8192,6,8,6.249999E-02,1.047058E+00,1.012917E+01,1.439405E+01,2.399009E+00,1.457998E+02
8192,6,12,6.250000E-02,1.047059E+00,9.929604E+00,1.468335E+01,2.447224E+00,1.457998E+02
8192,6,16,6.250000E-02,1.047059E+00,9.817587E+00,1.485088E+01,2.475147E+00,1.457998E+02
8192,6,18,6.250000E-02,1.047059E+00,9.870781E+00,1.477085E+01,2.461808E+00,1.457998E+02
8192,6,36,6.249999E-02,1.047059E+00,9.958132E+00,1.464128E+01,2.440214E+00,1.457998E+02
8192,8,1,6.250000E-02,1.047059E+00,2.039473E+01,7.148896E+00,8.936120E-01,1.457998E+02
8192,8,2,6.249999E-02,1.047059E+00,1.204134E+01,1.210827E+01,1.513534E+00,1.457998E+02
8192,8,3,6.249999E-02,1.047059E+00,1.108918E+01,1.314794E+01,1.643492E+00,1.457998E+02
8192,8,4,6.249999E-02,1.047059E+00,1.043682E+01,1.396975E+01,1.746219E+00,1.457998E+02
8192,8,6,6.249999E-02,1.047059E+00,1.011120E+01,1.441964E+01,1.802455E+00,1.457998E+02
8192,8,8,6.249999E-02,1.047058E+00,1.007056E+01,1.447783E+01,1.809728E+00,1.457998E+02
8192,8,12,6.249999E-02,1.047058E+00,9.800463E+00,1.487683E+01,1.859604E+00,1.457998E+02
8192,8,16,6.249999E-02,1.047058E+00,9.939969E+00,1.466804E+01,1.833504E+00,1.457998E+02
8192,8,18,6.249997E-02,1.047058E+00,9.949759E+00,1.465360E+01,1.831700E+00,1.457998E+02
8192,8,36,6.249999E-02,1.047059E+00,9.988329E+00,1.459702E+01,1.824627E+00,1.457998E+02
8192,12,1,6.250000E-02,1.047059E+00,1.478519E+01,9.861209E+00,8.217674E-01,1.457998E+02
8192,12,2,6.250000E-02,1.047059E+00,1.086470E+01,1.341958E+01,1.118299E+00,1.457998E+02
8192,12,3,6.250000E-02,1.047059E+00,1.024582E+01,1.423018E+01,1.185848E+00,1.457998E+02
8192,12,4,6.250000E-02,1.047059E+00,1.034288E+01,1.409663E+01,1.174719E+00,1.457998E+02
8192,12,6,6.249999E-02,1.047059E+00,1.014382E+01,1.437326E+01,1.197772E+00,1.457998E+02
8192,12,8,6.249999E-02,1.047059E+00,1.016677E+01,1.434082E+01,1.195068E+00,1.457998E+02
8192,12,12,6.249999E-02,1.047058E+00,9.962604E+00,1.463471E+01,1.219559E+00,1.457998E+02
8192,12,16,6.249999E-02,1.047058E+00,1.001403E+01,1.455955E+01,1.213296E+00,1.457998E+02
8192,12,18,6.250000E-02,1.047059E+00,9.997491E+00,1.458364E+01,1.215303E+00,1.457998E+02
8192,12,36,6.249997E-02,1.047059E+00,1.009025E+01,1.444958E+01,1.204131E+00,1.457998E+02
8192,16,1,6.250000E-02,1.047059E+00,1.470358E+01,9.915940E+00,6.197463E-01,1.457998E+02
8192,16,2,6.250000E-02,1.047059E+00,1.066405E+01,1.367209E+01,8.545057E-01,1.457998E+02
8192,16,3,6.249999E-02,1.047059E+00,1.030098E+01,1.415398E+01,8.846236E-01,1.457998E+02
8192,16,4,6.249999E-02,1.047059E+00,1.019539E+01,1.430056E+01,8.937853E-01,1.457998E+02
8192,16,6,6.249999E-02,1.047059E+00,1.024003E+01,1.423822E+01,8.898886E-01,1.457998E+02
8192,16,8,6.249999E-02,1.047059E+00,1.041834E+01,1.399454E+01,8.746586E-01,1.457998E+02
8192,16,12,6.249999E-02,1.047059E+00,1.014182E+01,1.437610E+01,8.985062E-01,1.457998E+02
8192,16,16,6.249999E-02,1.047059E+00,1.027659E+01,1.418757E+01,8.867230E-01,1.457998E+02
8192,16,18,6.249999E-02,1.047059E+00,1.016627E+01,1.434153E+01,8.963457E-01,1.457998E+02
8192,16,36,6.249999E-02,1.047058E+00,1.022337E+01,1.426143E+01,8.913391E-01,1.457998E+02
8192,18,1,6.250000E-02,1.047059E+00,1.123718E+01,1.297477E+01,7.208206E-01,1.457998E+02
8192,18,2,6.249999E-02,1.047059E+00,1.054620E+01,1.382487E+01,7.680482E-01,1.457998E+02
8192,18,3,6.250000E-02,1.047059E+00,1.046840E+01,1.392761E+01,7.737560E-01,1.457998E+02
8192,18,4,6.250000E-02,1.047059E+00,1.025856E+01,1.421250E+01,7.895836E-01,1.457998E+02
8192,18,6,6.249999E-02,1.047059E+00,1.044378E+01,1.396044E+01,7.755801E-01,1.457998E+02
8192,18,8,6.250000E-02,1.047059E+00,1.042021E+01,1.399202E+01,7.773345E-01,1.457998E+02
8192,18,12,6.250000E-02,1.047059E+00,1.017779E+01,1.432530E+01,7.958497E-01,1.457998E+02
8192,18,16,6.249999E-02,1.047059E+00,1.026449E+01,1.420430E+01,7.891277E-01,1.457998E+02
8192,18,18,6.250000E-02,1.047059E+00,1.016376E+01,1.434507E+01,7.969481E-01,1.457998E+02
8192,18,36,6.249999E-02,1.047058E+00,1.021925E+01,1.426717E+01,7.926208E-01,1.457998E+02
8192,36,1,6.250000E-02,1.047059E+00,1.600261E+01,9.111002E+00,2.530834E-01,1.457998E+02
8192,36,2,6.250000E-02,1.047059E+00,1.556124E+01,9.369422E+00,2.602617E-01,1.457998E+02
8192,36,3,6.250000E-02,1.047059E+00,1.523109E+01,9.572517E+00,2.659032E-01,1.457998E+02
8192,36,4,6.250000E-02,1.047059E+00,1.565453E+01,9.313585E+00,2.587107E-01,1.457998E+02
8192,36,6,6.250000E-02,1.047059E+00,1.575721E+01,9.252894E+00,2.570248E-01,1.457998E+02
8192,36,8,6.250000E-02,1.047059E+00,1.600203E+01,9.111334E+00,2.530926E-01,1.457998E+02
8192,36,12,6.249999E-02,1.047059E+00,1.580204E+01,9.226646E+00,2.562957E-01,1.457998E+02
8192,36,16,6.250000E-02,1.047059E+00,1.641930E+01,8.879784E+00,2.466607E-01,1.457998E+02
8192,36,18,6.249999E-02,1.047059E+00,1.711667E+01,8.518000E+00,2.366111E-01,1.457998E+02
8192,36,36,6.249999E-02,1.047059E+00,1.585515E+01,9.195739E+00,2.554372E-01,1.457998E+02
16384,1,2,6.250000E-02,1.047065E+00,3.171956E+02,1.946685E+00,1.946685E+00,6.174798E+02
16384,1,3,6.250000E-02,1.047065E+00,2.279987E+02,2.708261E+00,2.708261E+00,6.174798E+02
16384,1,4,6.250000E-02,1.047065E+00,1.767987E+02,3.492558E+00,3.492558E+00,6.174798E+02
16384,1,6,6.250000E-02,1.047065E+00,1.302767E+02,4.739755E+00,4.739755E+00,6.174798E+02
16384,1,8,6.250000E-02,1.047065E+00,1.097055E+02,5.628521E+00,5.628521E+00,6.174798E+02
16384,1,12,6.250000E-02,1.047065E+00,9.306644E+01,6.634828E+00,6.634828E+00,6.174798E+02
16384,1,16,6.250000E-02,1.047065E+00,9.098629E+01,6.786515E+00,6.786515E+00,6.174798E+02
16384,1,18,6.250000E-02,1.047065E+00,8.966973E+01,6.886157E+00,6.886157E+00,6.174798E+02
16384,1,36,6.250000E-02,1.047065E+00,8.927343E+01,6.916726E+00,6.916726E+00,6.174798E+02
16384,2,1,6.250000E-02,1.047065E+00,3.089000E+02,1.998964E+00,9.994818E-01,6.174798E+02
16384,2,2,6.250000E-02,1.047065E+00,1.574979E+02,3.920559E+00,1.960279E+00,6.174798E+02
16384,2,3,6.250000E-02,1.047065E+00,1.125774E+02,5.484935E+00,2.742467E+00,6.174798E+02
16384,2,4,6.250000E-02,1.047065E+00,8.812205E+01,7.007097E+00,3.503549E+00,6.174798E+02
16384,2,6,6.250000E-02,1.047065E+00,6.449889E+01,9.573496E+00,4.786748E+00,6.174798E+02
16384,2,8,6.250000E-02,1.047065E+00,5.416437E+01,1.140011E+01,5.700055E+00,6.174798E+02
16384,2,12,6.250000E-02,1.047065E+00,4.645324E+01,1.329250E+01,6.646252E+00,6.174798E+02
16384,2,16,6.250000E-02,1.047064E+00,4.525212E+01,1.364533E+01,6.822663E+00,6.174798E+02
16384,2,18,6.250000E-02,1.047065E+00,4.441231E+01,1.390335E+01,6.951675E+00,6.174798E+02
16384,2,36,6.250000E-02,1.047065E+00,4.458945E+01,1.384812E+01,6.924058E+00,6.174798E+02
16384,3,1,6.250000E-02,1.047065E+00,2.073900E+02,2.977384E+00,9.924614E-01,6.174798E+02
16384,3,2,6.250000E-02,1.047065E+00,1.148720E+02,5.375371E+00,1.791790E+00,6.174798E+02
16384,3,3,6.250000E-02,1.047065E+00,8.319569E+01,7.422017E+00,2.474006E+00,6.174798E+02
16384,3,4,6.250000E-02,1.047065E+00,6.816410E+01,9.058725E+00,3.019575E+00,6.174798E+02
16384,3,6,6.250000E-02,1.047065E+00,5.710750E+01,1.081259E+01,3.604196E+00,6.174798E+02
16384,3,8,6.249999E-02,1.047065E+00,5.646032E+01,1.093653E+01,3.645509E+00,6.174798E+02
16384,3,12,6.250000E-02,1.047064E+00,5.583350E+01,1.105931E+01,3.686436E+00,6.174798E+02
16384,3,16,6.250000E-02,1.047065E+00,5.536794E+01,1.115230E+01,3.717433E+00,6.174798E+02
16384,3,18,6.250000E-02,1.047065E+00,5.544328E+01,1.113714E+01,3.712382E+00,6.174798E+02
16384,3,36,6.249999E-02,1.047065E+00,5.604048E+01,1.101846E+01,3.672820E+00,6.174798E+02
16384,4,1,6.250000E-02,1.047065E+00,1.572596E+02,3.926500E+00,9.816251E-01,6.174798E+02
16384,4,2,6.250000E-02,1.047065E+00,8.693238E+01,7.102990E+00,1.775747E+00,6.174798E+02
16384,4,3,6.250000E-02,1.047065E+00,6.444925E+01,9.580869E+00,2.395217E+00,6.174798E+02
16384,4,4,6.250000E-02,1.047065E+00,5.177619E+01,1.192594E+01,2.981485E+00,6.174798E+02
16384,4,6,6.250000E-02,1.047065E+00,4.455706E+01,1.385818E+01,3.464545E+00,6.174798E+02
16384,4,8,6.250000E-02,1.047065E+00,4.314681E+01,1.431114E+01,3.577784E+00,6.174798E+02
16384,4,12,6.249999E-02,1.047064E+00,4.202073E+01,1.469465E+01,3.673662E+00,6.174798E+02
16384,4,16,6.250000E-02,1.047064E+00,4.199998E+01,1.470191E+01,3.675477E+00,6.174798E+02
16384,4,18,6.249999E-02,1.047064E+00,4.180768E+01,1.476953E+01,3.692383E+00,6.174798E+02
16384,4,36,6.250000E-02,1.047064E+00,4.249215E+01,1.453162E+01,3.632905E+00,6.174798E+02
16384,6,1,6.250000E-02,1.047065E+00,1.102293E+02,5.601778E+00,9.336296E-01,6.174798E+02
16384,6,2,6.250000E-02,1.047065E+00,6.204062E+01,9.952831E+00,1.658805E+00,6.174798E+02
16384,6,3,6.250000E-02,1.047065E+00,4.534162E+01,1.361839E+01,2.269731E+00,6.174798E+02
16384,6,4,6.250000E-02,1.047065E+00,4.349666E+01,1.419603E+01,2.366005E+00,6.174798E+02
16384,6,6,6.250000E-02,1.047065E+00,4.175794E+01,1.478713E+01,2.464521E+00,6.174798E+02
16384,6,8,6.250000E-02,1.047065E+00,4.178181E+01,1.477868E+01,2.463113E+00,6.174798E+02
16384,6,12,6.250000E-02,1.047065E+00,4.139329E+01,1.491739E+01,2.486231E+00,6.174798E+02
16384,6,16,6.249999E-02,1.047065E+00,4.121452E+01,1.498209E+01,2.497016E+00,6.174798E+02
16384,6,18,6.250000E-02,1.047064E+00,4.122010E+01,1.498007E+01,2.496678E+00,6.174798E+02
16384,6,36,6.249999E-02,1.047064E+00,4.144498E+01,1.489879E+01,2.483131E+00,6.174798E+02
